"FL_DATE","AIRLINE_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2018-03-18,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","2346",119.00,1.00,"0106",122.00,1.00,0.00,"",0.00,53.00,1.00,294.00,0.00,0.00,3.00,0.00,119.00,
2018-03-18,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1140",0.00,0.00,"1300",0.00,0.00,0.00,"",0.00,59.00,1.00,388.00,,,,,,
2018-03-18,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1343",0.00,0.00,"1509",0.00,0.00,0.00,"",0.00,65.00,1.00,388.00,,,,,,
2018-03-18,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","2016",0.00,0.00,"2151",8.00,0.00,0.00,"",0.00,64.00,1.00,388.00,,,,,,
2018-03-18,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1553",0.00,0.00,"1705",0.00,0.00,0.00,"",0.00,58.00,1.00,388.00,,,,,,
2018-03-18,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1745",1.00,0.00,"1918",3.00,0.00,0.00,"",0.00,61.00,1.00,388.00,,,,,,
2018-03-18,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","0516",0.00,0.00,"0630",0.00,0.00,0.00,"",0.00,61.00,1.00,388.00,,,,,,
2018-03-18,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1154",0.00,0.00,"1324",0.00,0.00,0.00,"",0.00,63.00,1.00,388.00,,,,,,
2018-03-18,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","0958",0.00,0.00,"1126",0.00,0.00,0.00,"",0.00,63.00,1.00,388.00,,,,,,
2018-03-19,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0558",0.00,0.00,"0738",10.00,0.00,0.00,"",0.00,68.00,1.00,300.00,,,,,,
2018-03-19,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1953",0.00,0.00,"2058",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2018-03-19,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0751",23.00,1.00,"0910",16.00,1.00,0.00,"",0.00,57.00,1.00,300.00,0.00,16.00,0.00,0.00,0.00,
2018-03-19,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1709",0.00,0.00,"1834",1.00,0.00,0.00,"",0.00,65.00,1.00,300.00,,,,,,
2018-03-19,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1925",17.00,1.00,"2123",53.00,1.00,0.00,"",0.00,78.00,1.00,300.00,0.00,16.00,36.00,0.00,1.00,
2018-03-19,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2223",0.00,0.00,"2341",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2018-03-19,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1335",0.00,0.00,"1444",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2018-03-19,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1544",24.00,1.00,"1724",47.00,1.00,0.00,"",0.00,67.00,1.00,300.00,0.00,24.00,23.00,0.00,0.00,
2018-03-19,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1551",0.00,0.00,"1718",14.00,0.00,0.00,"",0.00,66.00,1.00,300.00,,,,,,
2018-03-19,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1801",31.00,1.00,"1950",56.00,1.00,0.00,"",0.00,84.00,1.00,300.00,0.00,18.00,25.00,0.00,13.00,
2018-03-19,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1107",0.00,0.00,"1218",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2018-03-19,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1249",0.00,0.00,"1426",12.00,0.00,0.00,"",0.00,68.00,1.00,300.00,,,,,,
2018-03-19,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0806",0.00,0.00,"0915",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2018-03-19,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0944",0.00,0.00,"1120",7.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
2018-03-19,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","1554",19.00,1.00,"1702",17.00,1.00,0.00,"",0.00,57.00,1.00,294.00,11.00,0.00,0.00,0.00,6.00,
2018-03-19,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","1356",0.00,0.00,"1517",7.00,0.00,0.00,"",0.00,52.00,1.00,294.00,,,,,,
2018-03-19,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","2144",0.00,0.00,"2258",0.00,0.00,0.00,"",0.00,50.00,1.00,294.00,,,,,,
2018-03-19,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","0816",116.00,1.00,"0928",114.00,1.00,0.00,"",0.00,53.00,1.00,294.00,114.00,0.00,0.00,0.00,0.00,
2018-03-19,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1141",0.00,0.00,"1304",0.00,0.00,0.00,"",0.00,60.00,1.00,388.00,,,,,,
2018-03-19,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1341",0.00,0.00,"1504",0.00,0.00,0.00,"",0.00,64.00,1.00,388.00,,,,,,
2018-03-19,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","2138",78.00,1.00,"2244",61.00,1.00,0.00,"",0.00,59.00,1.00,388.00,61.00,0.00,0.00,0.00,0.00,
2018-03-19,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1549",0.00,0.00,"1741",27.00,1.00,0.00,"",0.00,63.00,1.00,388.00,0.00,0.00,27.00,0.00,0.00,
2018-03-19,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1813",29.00,1.00,"1929",14.00,0.00,0.00,"",0.00,62.00,1.00,388.00,,,,,,
2018-03-19,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","0517",0.00,0.00,"0650",1.00,0.00,0.00,"",0.00,73.00,1.00,388.00,,,,,,
2018-03-19,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1202",0.00,0.00,"1325",0.00,0.00,0.00,"",0.00,66.00,1.00,388.00,,,,,,
2018-03-19,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","0959",0.00,0.00,"1134",0.00,0.00,0.00,"",0.00,62.00,1.00,388.00,,,,,,
2018-03-20,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0602",0.00,0.00,"0709",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2018-03-20,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1949",0.00,0.00,"2049",0.00,0.00,0.00,"",0.00,44.00,1.00,300.00,,,,,,
2018-03-20,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0901",93.00,1.00,"1018",84.00,1.00,0.00,"",0.00,49.00,1.00,300.00,0.00,0.00,84.00,0.00,0.00,
2018-03-20,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1712",0.00,0.00,"1828",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2018-03-20,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1900",0.00,0.00,"2038",8.00,0.00,0.00,"",0.00,56.00,1.00,300.00,,,,,,
2018-03-20,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2223",0.00,0.00,"2339",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2018-03-20,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1337",0.00,0.00,"1459",4.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2018-03-20,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1520",,,"1637",,,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2018-03-20,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1547",0.00,0.00,"1702",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2018-03-20,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1727",0.00,0.00,"1905",11.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2018-03-20,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1128",18.00,1.00,"1252",25.00,1.00,0.00,"",0.00,59.00,1.00,300.00,0.00,0.00,7.00,0.00,18.00,
2018-03-20,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1314",22.00,1.00,"1426",12.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2018-03-20,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0805",0.00,0.00,"0911",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2018-03-20,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0948",0.00,0.00,"1103",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2018-03-20,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","1534",0.00,0.00,"1640",0.00,0.00,0.00,"",0.00,55.00,1.00,294.00,,,,,,
2018-03-20,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","1351",0.00,0.00,"1509",0.00,0.00,0.00,"",0.00,53.00,1.00,294.00,,,,,,
2018-03-20,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","2141",0.00,0.00,"2331",27.00,1.00,0.00,"",0.00,49.00,1.00,294.00,0.00,0.00,27.00,0.00,0.00,
2018-03-20,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","0615",0.00,0.00,"0731",0.00,0.00,0.00,"",0.00,54.00,1.00,294.00,,,,,,
2018-03-20,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1139",0.00,0.00,"1322",6.00,0.00,0.00,"",0.00,71.00,1.00,388.00,,,,,,
2018-03-20,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1358",12.00,0.00,"1522",6.00,0.00,0.00,"",0.00,60.00,1.00,388.00,,,,,,
2018-03-20,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","2235",135.00,1.00,"0003",140.00,1.00,0.00,"",0.00,64.00,1.00,388.00,0.00,5.00,5.00,0.00,130.00,
2018-03-20,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1557",2.00,0.00,"1722",8.00,0.00,0.00,"",0.00,69.00,1.00,388.00,,,,,,
2018-03-20,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1800",16.00,1.00,"2009",54.00,1.00,0.00,"",0.00,81.00,1.00,388.00,8.00,0.00,38.00,0.00,8.00,
2018-03-20,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","0518",0.00,0.00,"0642",0.00,0.00,0.00,"",0.00,67.00,1.00,388.00,,,,,,
2018-03-20,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1207",4.00,0.00,"1334",0.00,0.00,0.00,"",0.00,63.00,1.00,388.00,,,,,,
2018-03-20,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1001",1.00,0.00,"1142",8.00,0.00,0.00,"",0.00,68.00,1.00,388.00,,,,,,
2018-03-21,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0559",0.00,0.00,"0717",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2018-03-21,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1951",0.00,0.00,"2052",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2018-03-21,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0742",14.00,0.00,"0912",18.00,1.00,0.00,"",0.00,57.00,1.00,300.00,14.00,0.00,4.00,0.00,0.00,
2018-03-21,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1712",0.00,0.00,"1821",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2018-03-21,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1854",0.00,0.00,"2014",0.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
2018-03-21,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0013",107.00,1.00,"0111",88.00,1.00,0.00,"",0.00,42.00,1.00,300.00,88.00,0.00,0.00,0.00,0.00,
2018-03-21,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1336",0.00,0.00,"1437",0.00,0.00,0.00,"",0.00,42.00,1.00,300.00,,,,,,
2018-03-21,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1508",0.00,0.00,"1631",0.00,0.00,0.00,"",0.00,58.00,1.00,300.00,,,,,,
2018-03-21,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1636",44.00,1.00,"1747",43.00,1.00,0.00,"",0.00,48.00,1.00,300.00,0.00,0.00,0.00,0.00,43.00,
2018-03-21,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1810",40.00,1.00,"1933",39.00,1.00,0.00,"",0.00,58.00,1.00,300.00,0.00,0.00,0.00,0.00,39.00,
2018-03-21,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1105",0.00,0.00,"1221",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2018-03-21,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1245",0.00,0.00,"1417",3.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2018-03-21,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0814",4.00,0.00,"0945",19.00,1.00,0.00,"",0.00,48.00,1.00,300.00,0.00,0.00,19.00,0.00,0.00,
2018-03-21,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1003",12.00,0.00,"1131",18.00,1.00,0.00,"",0.00,56.00,1.00,300.00,0.00,0.00,6.00,0.00,12.00,
2018-03-21,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","1622",47.00,1.00,"1724",39.00,1.00,0.00,"",0.00,53.00,1.00,294.00,0.00,0.00,0.00,0.00,39.00,
2018-03-21,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","1452",54.00,1.00,"1557",47.00,1.00,0.00,"",0.00,48.00,1.00,294.00,47.00,0.00,0.00,0.00,0.00,
2018-03-21,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","2143",0.00,0.00,"2256",0.00,0.00,0.00,"",0.00,50.00,1.00,294.00,,,,,,
2018-03-21,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","0607",0.00,0.00,"0718",0.00,0.00,0.00,"",0.00,56.00,1.00,294.00,,,,,,
2018-03-21,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1145",0.00,0.00,"1316",0.00,0.00,0.00,"",0.00,65.00,1.00,388.00,,,,,,
2018-03-21,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1354",8.00,0.00,"1531",15.00,1.00,0.00,"",0.00,62.00,1.00,388.00,8.00,0.00,7.00,0.00,0.00,
2018-03-21,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","2019",0.00,0.00,"2134",0.00,0.00,0.00,"",0.00,62.00,1.00,388.00,,,,,,
2018-03-21,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1621",26.00,1.00,"1744",30.00,1.00,0.00,"",0.00,59.00,1.00,388.00,26.00,0.00,4.00,0.00,0.00,
2018-03-21,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1807",23.00,1.00,"1917",2.00,0.00,0.00,"",0.00,60.00,1.00,388.00,,,,,,
2018-03-21,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","0510",0.00,0.00,"0622",0.00,0.00,0.00,"",0.00,59.00,1.00,388.00,,,,,,
2018-03-21,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1237",34.00,1.00,"1404",29.00,1.00,0.00,"",0.00,65.00,1.00,388.00,15.00,0.00,0.00,0.00,14.00,
2018-03-21,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1035",35.00,1.00,"1155",21.00,1.00,0.00,"",0.00,65.00,1.00,388.00,0.00,0.00,0.00,0.00,21.00,
2018-03-22,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0601",0.00,0.00,"0712",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2018-03-22,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1947",0.00,0.00,"2051",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2018-03-22,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0725",0.00,0.00,"0840",0.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
2018-03-22,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1713",0.00,0.00,"1818",0.00,0.00,0.00,"",0.00,44.00,1.00,300.00,,,,,,
2018-03-22,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1905",0.00,0.00,"2026",0.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
2018-03-22,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2224",0.00,0.00,"2329",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2018-03-22,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1332",0.00,0.00,"1457",2.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2018-03-22,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1518",0.00,0.00,"1632",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2018-03-22,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1542",0.00,0.00,"1655",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2018-03-22,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1719",0.00,0.00,"1855",1.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
2018-03-22,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1105",0.00,0.00,"1207",0.00,0.00,0.00,"",0.00,44.00,1.00,300.00,,,,,,
2018-03-22,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1247",0.00,0.00,"1412",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2018-03-22,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0807",0.00,0.00,"0917",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2018-03-22,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0948",0.00,0.00,"1107",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2018-03-22,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","1530",0.00,0.00,"1635",0.00,0.00,0.00,"",0.00,53.00,1.00,294.00,,,,,,
2018-03-22,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","1354",0.00,0.00,"1459",0.00,0.00,0.00,"",0.00,51.00,1.00,294.00,,,,,,
2018-03-22,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","2145",0.00,0.00,"2307",3.00,0.00,0.00,"",0.00,51.00,1.00,294.00,,,,,,
2018-03-22,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","0616",0.00,0.00,"0722",0.00,0.00,0.00,"",0.00,52.00,1.00,294.00,,,,,,
2018-03-22,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1139",0.00,0.00,"1316",0.00,0.00,0.00,"",0.00,59.00,1.00,388.00,,,,,,
2018-03-22,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1352",6.00,0.00,"1518",2.00,0.00,0.00,"",0.00,67.00,1.00,388.00,,,,,,
2018-03-22,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","2015",0.00,0.00,"2130",0.00,0.00,0.00,"",0.00,58.00,1.00,388.00,,,,,,
2018-03-22,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1618",23.00,1.00,"1745",31.00,1.00,0.00,"",0.00,59.00,1.00,388.00,23.00,0.00,8.00,0.00,0.00,
2018-03-22,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1816",32.00,1.00,"1934",19.00,1.00,0.00,"",0.00,62.00,1.00,388.00,1.00,0.00,0.00,0.00,18.00,
2018-03-22,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","0844",205.00,1.00,"1016",207.00,1.00,0.00,"",0.00,63.00,1.00,388.00,205.00,0.00,2.00,0.00,0.00,
2018-03-22,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1209",6.00,0.00,"1353",18.00,1.00,0.00,"",0.00,69.00,1.00,388.00,0.00,0.00,12.00,0.00,6.00,
2018-03-22,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1028",28.00,1.00,"1147",13.00,0.00,0.00,"",0.00,61.00,1.00,388.00,,,,,,
2018-03-23,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0716",0.00,0.00,"0905",11.00,0.00,0.00,"",0.00,68.00,1.00,300.00,,,,,,
2018-03-23,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1816",60.00,1.00,"1920",47.00,1.00,0.00,"",0.00,45.00,1.00,300.00,47.00,0.00,0.00,0.00,0.00,
2018-03-23,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1954",46.00,1.00,"2115",45.00,1.00,0.00,"",0.00,51.00,1.00,300.00,0.00,0.00,0.00,0.00,45.00,
2018-03-23,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2222",0.00,0.00,"2324",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2018-03-23,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1338",0.00,0.00,"1455",,,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2018-03-23,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1530",10.00,0.00,"1638",1.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2018-03-23,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1542",0.00,0.00,"1655",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2018-03-23,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1720",0.00,0.00,"1848",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2018-03-23,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1105",0.00,0.00,"1211",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2018-03-23,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1243",0.00,0.00,"1413",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2018-03-23,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0809",0.00,0.00,"0911",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2018-03-23,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0947",0.00,0.00,"1116",3.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
2018-03-23,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","1535",0.00,0.00,"1641",0.00,0.00,0.00,"",0.00,46.00,1.00,294.00,,,,,,
2018-03-23,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","1354",0.00,0.00,"1501",0.00,0.00,0.00,"",0.00,51.00,1.00,294.00,,,,,,
2018-03-23,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","2141",0.00,0.00,"2253",0.00,0.00,0.00,"",0.00,55.00,1.00,294.00,,,,,,
2018-03-23,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","0618",0.00,0.00,"0723",0.00,0.00,0.00,"",0.00,49.00,1.00,294.00,,,,,,
2018-03-23,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1143",0.00,0.00,"1309",0.00,0.00,0.00,"",0.00,56.00,1.00,388.00,,,,,,
2018-03-23,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1347",1.00,0.00,"1516",0.00,0.00,0.00,"",0.00,70.00,1.00,388.00,,,,,,
2018-03-23,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","2053",33.00,1.00,"2209",26.00,1.00,0.00,"",0.00,57.00,1.00,388.00,26.00,0.00,0.00,0.00,0.00,
2018-03-23,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1605",10.00,0.00,"1719",5.00,0.00,0.00,"",0.00,61.00,1.00,388.00,,,,,,
2018-03-23,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1757",13.00,0.00,"1916",1.00,0.00,0.00,"",0.00,63.00,1.00,388.00,,,,,,
2018-03-23,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","0514",0.00,0.00,"0646",0.00,0.00,0.00,"",0.00,71.00,1.00,388.00,,,,,,
2018-03-23,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1153",0.00,0.00,"1319",0.00,0.00,0.00,"",0.00,69.00,1.00,388.00,,,,,,
2018-03-23,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","0959",0.00,0.00,"1125",0.00,0.00,0.00,"",0.00,56.00,1.00,388.00,,,,,,
2018-03-23,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0604",0.00,0.00,"0736",8.00,0.00,0.00,"",0.00,62.00,1.00,300.00,,,,,,
2018-03-23,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2030",36.00,1.00,"2145",37.00,1.00,0.00,"",0.00,45.00,1.00,300.00,36.00,0.00,1.00,0.00,0.00,
2018-03-24,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1700",0.00,0.00,"1802",0.00,0.00,0.00,"",0.00,37.00,1.00,300.00,,,,,,
2018-03-24,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0949",0.00,0.00,"1058",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
